mat_hash,mat_name,material_texture_field_offset,tex_hash,tex_name,occurrences,unique_pack_count,context_variant_count,context_dependent,serialized_pointer_values,example_packs
0X930D5D9B,l07i03_sofal07i03_sofa_leath,0x0000007C,0X545A65C7,l07i03_env,1,1,1,0,0x000008BC,L07I03.PCPACK
0X930FB841,sew_f_rmf_ladderaladder 1,0x00000020,0X6D8898C6,sew_f_s_pipe01_dif,1,1,1,0,0x00001E46,SEW_F10.PCPACK
0X930FB841,sew_f_rmf_ladderaladder 1,0x00000070,0X6D88A996,sew_f_s_pipe01_hgt,1,1,1,0,0x00001E57,SEW_F10.PCPACK
0X93120D2C,h16_church_wndwawina_contrimdble,0x00000028,0X6E350BC2,h16_stonetrimbands_spe,1,1,1,0,0x000030EC,H16.PCPACK
0X93120D2C,h16_church_wndwawina_contrimdble,0x00000070,0X34D3C3F6,h16_stonetrimbands_norm,1,1,1,0,0x00002FBA,H16.PCPACK
0X9324C7E3,ma1i01_s_spirema1_tower_rooftopground,0x00000028,0X9EC6D5AE,ma1i01_bld_floor01_dif,1,1,1,0,0x0000255C,STORY_MAD_BOMBER_1_STUFF.PCPACK
0X9324C7E3,ma1i01_s_spirema1_tower_rooftopground,0x00000030,0XE105FF29,ma1_s_carpet_spx,1,1,1,0,0x000029BE,STORY_MAD_BOMBER_1_STUFF.PCPACK
0X9324C7E3,ma1i01_s_spirema1_tower_rooftopground,0x00000078,0X9EC6E67E,ma1i01_bld_floor01_hgt,1,1,1,0,0x0000256D,STORY_MAD_BOMBER_1_STUFF.PCPACK
0X9324C7E3,ma1i01_s_spirema1_tower_rooftopground,0x0000007C,0XEA1D6A8E,ma1_s_environment01_env,1,1,1,0,0x00002A13,STORY_MAD_BOMBER_1_STUFF.PCPACK
0X9325009E,mb2i03_roomn_drainmb2_s_warningstrip,0x00000028,0X7E27DD2C,mb2_s_warningstrip_dif,1,1,1,0,0x000029E2,MEGACITY_STRIP_MB2.PCPACK
0X9325009E,mb2i03_roomn_drainmb2_s_warningstrip,0x00000030,0X7E281DE1,mb2_s_warningstrip_spe,1,1,1,0,0x00002A04,MEGACITY_STRIP_MB2.PCPACK
0X9325009E,mb2i03_roomn_drainmb2_s_warningstrip,0x00000034,0X7E281DF4,mb2_s_warningstrip_spx,1,1,1,0,0x00002A15,MEGACITY_STRIP_MB2.PCPACK
0X9325009E,mb2i03_roomn_drainmb2_s_warningstrip,0x00000038,0X7E281836,mb2_s_warningstrip_ref,1,1,1,0,0x000029F3,MEGACITY_STRIP_MB2.PCPACK
0X9325009E,mb2i03_roomn_drainmb2_s_warningstrip,0x0000007C,0XF900633B,mb2_s_env,1,1,1,0,0x00003185,MEGACITY_STRIP_MB2.PCPACK
0X93254CA8,p06_boxmedp06_boxmed,0x00000028,0XC7A9847C,p06i01_box02_dif,1,1,1,0,0x00001433,P06I01.PCPACK
0X9330E56A,me4i01_beamscme4_ibeam_rust_01,0x00000028,0XDD1CC281,me4i03_rust_1_dif,1,1,1,0,0x000027C9,F14.PCPACK
0X9330E56A,me4i01_beamscme4_ibeam_rust_01,0x00000078,0X9AE2681C,me4i03_rust_1_n,1,1,1,0,0x0000271F,F14.PCPACK
0X9330E56A,me4i01_beamscme4_ibeam_rust_01,0x0000007C,0X91DAEC7E,me4i03_1_ref,1,1,1,0,0x000026FD,F14.PCPACK
0X93387F2C,ch_ebrockupper,0x00000034,0X7BC282D1,ch_ebrock_tex2_ao,4,4,1,0,0x000005A7|0x00000A9C|0x00000AE5|0x00000ED3,BROCK_BEATDOWN.PCPACK|MARYJANE_SCARERIDE.PCPACK|STORY_CUT_ME10.PCPACK|STORY_MAD_BOMBER_1_IGC_CHAR1.PCPACK
0X93387F2C,ch_ebrockupper,0x00000038,0XF41314B0,ch_ebrock_tex2_nor,4,4,1,0,0x00000750|0x00000C01|0x00000C6C|0x0000128B,BROCK_BEATDOWN.PCPACK|MARYJANE_SCARERIDE.PCPACK|STORY_CUT_ME10.PCPACK|STORY_MAD_BOMBER_1_IGC_CHAR1.PCPACK
0X933A5777,mc3i01_s_monitorstandamc3i01_s_monitorstanda_scrn,0x00000028,0XA230018D,mc3_s_gscreen_dif,1,1,1,0,0x00001D14,MEGACITY_STRIP_MC3.PCPACK
0X933A5777,mc3i01_s_monitorstandamc3i01_s_monitorstanda_scrn,0x00000030,0X2E465A6A,mc3_s_lab_spe,1,1,1,0,0x000019D3,MEGACITY_STRIP_MC3.PCPACK
0X933A5777,mc3i01_s_monitorstandamc3i01_s_monitorstanda_scrn,0x00000038,0X2E4654E6,mc3_s_lab_rfl,1,1,1,0,0x000019C2,MEGACITY_STRIP_MC3.PCPACK
0X933A5777,mc3i01_s_monitorstandamc3i01_s_monitorstanda_scrn,0x00000078,0X2CF7793D,mc3_s_mtlgen_hgt,1,1,1,0,0x000019B1,MEGACITY_STRIP_MC3.PCPACK
0X933A5777,mc3i01_s_monitorstandamc3i01_s_monitorstanda_scrn,0x0000007C,0XCFFA1B21,mc03_placeholder5x5_aaa_env,1,1,1,0,0x00001F78,MEGACITY_STRIP_MC3.PCPACK
0X93438612,sew_f06rsewf06_sub_conc,0x00000030,0XEF4E0B46,sewf06_brown_conc_trim_spe,1,1,1,0,0x00003A89,SEW_FAUX.PCPACK
0X93438612,sew_f06rsewf06_sub_conc,0x0000007C,0XB8248E63,sewf06_env,1,1,1,0,0x00003968,SEW_FAUX.PCPACK
0X934CBB13,s_entry_mix_5x5_2ametaltrim,0x00000020,0XEE33C777,s_mat_metal_00_dif,1,1,1,0,0x0001E09A,MEGACITY.PCPACK
0X934CBB13,s_entry_mix_5x5_2ametaltrim,0x00000028,0XEE33D847,s_mat_metal_00_hgt,1,1,1,0,0x0001E0AB,MEGACITY.PCPACK
0X934CF159,sew_a02rsew_a02_cos_mr_rmb_3_4_windowclear,0x00000028,0X9A37021A,sew_a_glass_dif,1,1,1,0,0x00003C5A,MEGACITY_STRIP_SEW_A.PCPACK
0X934CF159,sew_a02rsew_a02_cos_mr_rmb_3_4_windowclear,0x00000030,0X2DF7A5CD,sew_a_mtlwrngstrip_hgt,1,1,1,0,0x0000370A,MEGACITY_STRIP_SEW_A.PCPACK
0X934CF159,sew_a02rsew_a02_cos_mr_rmb_3_4_windowclear,0x00000034,0X2DF7A5CD,sew_a_mtlwrngstrip_hgt,1,1,1,0,0x0000370A,MEGACITY_STRIP_SEW_A.PCPACK
0X934CF159,sew_a02rsew_a02_cos_mr_rmb_3_4_windowclear,0x0000007C,0X36DD2ED7,sew_a_env,1,1,1,0,0x00003781,MEGACITY_STRIP_SEW_A.PCPACK
0X934D936B,mc2i03_cargocranemetalrope,0x00000028,0X722D48D6,mc2_s_hose_aaa_dif,1,1,1,0,0x000013F5,MC2I03.PCPACK
0X93553839,k19i03rk19i03_ticketwin_a_bar,0x00000028,0XC8BA73B7,k19i03_window_opa,1,1,1,0,0x00000C50,K19I03.PCPACK
0X93553839,k19i03rk19i03_ticketwin_a_bar,0x00000030,0XC8BA73B7,k19i03_window_opa,1,1,1,0,0x00000C50,K19I03.PCPACK
0X93553A09,k19i03rk19i03_ticketwin_a_bot,0x00000028,0X0B3AB7C5,k19i03_marble_dif,1,1,1,0,0x00000B40,K19I03.PCPACK
0X93553A09,k19i03rk19i03_ticketwin_a_bot,0x00000030,0XC8BA73B7,k19i03_window_opa,1,1,1,0,0x00000C50,K19I03.PCPACK
0X935541B2,k19i03rk19i03_ticketwin_a_dia,0x00000028,0XC8BA73B7,k19i03_window_opa,1,1,1,0,0x00000C50,K19I03.PCPACK
0X935541B2,k19i03rk19i03_ticketwin_a_dia,0x00000030,0XC8BA73B7,k19i03_window_opa,1,1,1,0,0x00000C50,K19I03.PCPACK
0X935567FE,k19i03rk19i03_ticketwin_a_mid,0x00000028,0X0B3AB7C5,k19i03_marble_dif,1,1,1,0,0x00000B40,K19I03.PCPACK
0X935567FE,k19i03rk19i03_ticketwin_a_mid,0x00000030,0XC8BA73B7,k19i03_window_opa,1,1,1,0,0x00000C50,K19I03.PCPACK
0X935567FE,k19i03rk19i03_ticketwin_a_mid,0x00000038,0XC8BA73B7,k19i03_window_opa,1,1,1,0,0x00000C50,K19I03.PCPACK
0X93558697,k19i03rk19i03_ticketwin_a_top,0x00000028,0X0B3AB7C5,k19i03_marble_dif,1,1,1,0,0x00000B40,K19I03.PCPACK
0X93558C5A,ma1i09_anim_wallbombmetal panels,0x0000007C,0XEA1D6A8E,ma1_s_environment01_env,1,1,1,0,0x00002A13,STORY_MAD_BOMBER_1_STUFF.PCPACK
0X935B81B0,md2i02rmd2i02_floor_02,0x00000030,0X2944D0FE,md2_s_marblefloor2_rfl,1,1,1,0,0x000016ED,MD2I02.PCPACK
0X935EA02C,ma4i03_roomd_bridgema4i03_roomd_bridge_y,0x00000028,0XD4BB5F9B,ma4_s_yell_dif,1,1,1,0,0x00004EE8,MEGACITY_STRIP_MA4.PCPACK
0X935EA02C,ma4i03_roomd_bridgema4i03_roomd_bridge_y,0x00000030,0XE7179BBE,ma4i01_s_cre_01_spe,1,1,1,0,0x0000504D,MEGACITY_STRIP_MA4.PCPACK
0X935EA02C,ma4i03_roomd_bridgema4i03_roomd_bridge_y,0x00000034,0XE7179BBE,ma4i01_s_cre_01_spe,1,1,1,0,0x0000504D,MEGACITY_STRIP_MA4.PCPACK
0X935EA02C,ma4i03_roomd_bridgema4i03_roomd_bridge_y,0x00000078,0XD4BB5F9B,ma4_s_yell_dif,1,1,1,0,0x00004EE8,MEGACITY_STRIP_MA4.PCPACK
0X935FA844,n16i01rdeco_wood,0x00000028,0X90BD7D69,n16i01_wood_dif,1,1,1,0,0x00000F99,N16I01.PCPACK
0X935FA844,n16i01rdeco_wood,0x00000030,0X90BDBE1E,n16i01_wood_spe,1,1,1,0,0x00000FBB,N16I01.PCPACK
0X935FA844,n16i01rdeco_wood,0x00000034,0X90BDBE1E,n16i01_wood_spe,1,1,1,0,0x00000FBB,N16I01.PCPACK
0X935FA844,n16i01rdeco_wood,0x00000078,0X90BD8E39,n16i01_wood_hgt,1,1,1,0,0x00000FAA,N16I01.PCPACK
0X935FA844,n16i01rdeco_wood,0x0000007C,0X40030F7A,n16i01_enviro01_env,1,1,1,0,0x00000F11,N16I01.PCPACK
0X93642321,ma4_s_grate_stair_ma4_s_grate_stair_metal,0x00000020,0XE729738A,ma4i01_s_cre_02_dif,1,1,1,0,0x0000505E,MEGACITY_STRIP_MA4.PCPACK
0X93642321,ma4_s_grate_stair_ma4_s_grate_stair_metal,0x00000028,0XE729738A,ma4i01_s_cre_02_dif,1,1,1,0,0x0000505E,MEGACITY_STRIP_MA4.PCPACK
0X93642321,ma4_s_grate_stair_ma4_s_grate_stair_metal,0x00000070,0XA951E5D6,ma4_s_metal_1,1,1,1,0,0x00004D61,MEGACITY_STRIP_MA4.PCPACK
0X9365E2B2,mc5i05_elevatormc5i05_elevator_lights,0x00000028,0X9C9D7553,mc5_s_lamps,1,1,1,0,0x00002F1B,MEGACITY_STRIP_MC5.PCPACK
0X9365E2B2,mc5i05_elevatormc5i05_elevator_lights,0x0000003C,0XEE63BAF7,mc5_s_lamps_ems,1,1,1,0,0x000031A1,MEGACITY_STRIP_MC5.PCPACK
0X936DEAA5,md2i03rmd2i03_bay_woodfloor,0x00000070,0XE0E88631,md2_s_woodfloor_hgt,1,1,1,0,0x000014EC,MD2I03.PCPACK
0X937B98F1,sube04_trainstopsub_e04_trainstopmet,0x00000028,0XD4CF06E0,stripsube_s_met_b_spe,1,1,1,0,0x000015BD,SUB_E04.PCPACK
0X937B98F1,sube04_trainstopsub_e04_trainstopmet,0x00000030,0X839E5836,stripsube_metal_rfl,1,1,1,0,0x00001535,SUB_E04.PCPACK
0X93822FCD,s_stofro_com_5x5_9aconcr1,0x0000001C,0X9DDD08F7,s_mat_concrete_00_dif,1,1,1,0,0x0001CA6C,MEGACITY.PCPACK
0X93822FCD,s_stofro_com_5x5_9aconcr1,0x00000020,0X04D1396D,s_mat_concrete_spe,1,1,1,0,0x00019ABE,MEGACITY.PCPACK
0X93822FCD,s_stofro_com_5x5_9aconcr1,0x00000024,0X78D5A493,s_mat_concrete_n,1,1,1,0,0x0001BD68,MEGACITY.PCPACK
0X93822FCD,s_stofro_com_5x5_9aconcr1,0x00000028,0XA2FB31C3,mhg_grunge,1,1,1,0,0x0001CC04,MEGACITY.PCPACK
0X93843B9E,me3i01_vbeamlgme3i01_vbeamlg_rivots,0x00000020,0X03DB2138,me3_s_darkrust_dif,1,1,1,0,0x00000D79,MEGACITY_STRIP_ME3.PCPACK
0X93843B9E,me3i01_vbeamlgme3i01_vbeamlg_rivots,0x00000028,0XE305880B,me3_s_metal_hgt,1,1,1,0,0x00001241,MEGACITY_STRIP_ME3.PCPACK
0X93843B9E,me3i01_vbeamlgme3i01_vbeamlg_rivots,0x00000030,0XE305B26C,me3_s_metal_rfl,1,1,1,0,0x00001252,MEGACITY_STRIP_ME3.PCPACK
0X93843B9E,me3i01_vbeamlgme3i01_vbeamlg_rivots,0x00000070,0X95A886EC,me3_s_rivot_hgt,1,1,1,0,0x00001010,MEGACITY_STRIP_ME3.PCPACK
0X93843B9E,me3i01_vbeamlgme3i01_vbeamlg_rivots,0x00000074,0X95122A67,me3_s_env_env,1,1,1,0,0x00000FFF,MEGACITY_STRIP_ME3.PCPACK
0X93870DF6,ma2_tunnel_15lma2_tunel15l_light,0x00000028,0X1E58E9BE,ma2_s_red_dif,1,1,1,0,0x00003E5B,MEGACITY_STRIP_MA2.PCPACK
0X938832C7,m03se_tokenmachm03se_ticketmachb,0x00000028,0X26AAEAEC,m03se_metal_dif,1,1,1,0,0x0000108E,M03SE.PCPACK
0X938832C7,m03se_tokenmachm03se_ticketmachb,0x00000030,0X25E02F0F,m03se_rustmetal_spe,1,1,1,0,0x0000107D,M03SE.PCPACK
0X938832C7,m03se_tokenmachm03se_ticketmachb,0x00000038,0X5C76A506,m03se_window_spe,1,1,1,0,0x0000117C,M03SE.PCPACK
0X938832C7,m03se_tokenmachm03se_ticketmachb,0x0000007C,0X4EC8E190,m03se_env,1,1,1,0,0x00001116,M03SE.PCPACK
0X9389A290,b18rstripb_helipad01_crane,0x00000028,0X6E6A34CE,stripb_crane_01_dif,1,1,1,0,0x00002355,MEGACITY_STRIP_B.PCPACK
0X9389A290,b18rstripb_helipad01_crane,0x00000030,0X03FAA026,sb_crane02_spe,1,1,1,0,0x00001F26,MEGACITY_STRIP_B.PCPACK
0X9389A290,b18rstripb_helipad01_crane,0x00000078,0X03FA7041,sb_crane02_hgt,1,1,1,0,0x00001F15,MEGACITY_STRIP_B.PCPACK
0X9390BDAA,m_s_chandelier_st01_bmd2i01_lamp_sm,0x00000028,0X13F3F673,sm_chand_gls_sm_dif,1,1,1,0,0x000011C2,GANG_GOTHIC_LOLITA_01.PCPACK
0X9390BDAA,m_s_chandelier_st01_bmd2i01_lamp_sm,0x0000002C,0X13F42620,sm_chand_gls_sm_opa,1,1,1,0,0x000011D3,GANG_GOTHIC_LOLITA_01.PCPACK
0X9390BDAA,m_s_chandelier_st01_bmd2i01_lamp_sm,0x00000030,0X6AF20BB6,sm_scuffed_metal_spc,1,1,1,0,0x000013F3,GANG_GOTHIC_LOLITA_01.PCPACK
0X9390BDAA,m_s_chandelier_st01_bmd2i01_lamp_sm,0x0000003C,0X13F3F673,sm_chand_gls_sm_dif,1,1,1,0,0x000011C2,GANG_GOTHIC_LOLITA_01.PCPACK
0X9390BDAA,m_s_chandelier_st01_bmd2i01_lamp_sm,0x0000007C,0X2FE41D37,sm_abtheater_env,1,1,1,0,0x000012C1,GANG_GOTHIC_LOLITA_01.PCPACK
0X9394E94D,ma5_ent_chinookma5_chinook_body,0x00000020,0XB325A19F,ma5_chinook_01_dif,4,4,1,0,0x00001BC1|0x00001E25|0x000026C1|0x000030BA,GANG_PAN_ASIAN_05.PCPACK|STORY_MAD_BOMBER_1_STUFF.PCPACK|STORY_MAD_BOMBER_4.PCPACK|STORY_MAD_BOMBER_5.PCPACK
0X9394E94D,ma5_ent_chinookma5_chinook_body,0x00000028,0X1A3755D8,ma5_chinook_02_spec,4,4,1,0,0x00001495|0x00001A6D|0x00001FEA|0x00002917,GANG_PAN_ASIAN_05.PCPACK|STORY_MAD_BOMBER_1_STUFF.PCPACK|STORY_MAD_BOMBER_4.PCPACK|STORY_MAD_BOMBER_5.PCPACK
0X9394E94D,ma5_ent_chinookma5_chinook_body,0x00000070,0XB337CAF0,ma5_chinook_02_hgt,4,4,1,0,0x00001BE3|0x00001E47|0x000026E3|0x000030DC,GANG_PAN_ASIAN_05.PCPACK|STORY_MAD_BOMBER_1_STUFF.PCPACK|STORY_MAD_BOMBER_4.PCPACK|STORY_MAD_BOMBER_5.PCPACK
0X93956A33,j15i02_chainaconcretefloor,0x00000028,0XFFC9AD03,sj15i02_concrfloorn_00_dif,1,1,1,0,0x00001E45,J15I02.PCPACK
0X93956A33,j15i02_chainaconcretefloor,0x00000030,0X58305F4B,sj15i02_metalflr_spe,1,1,1,0,0x00001B59,J15I02.PCPACK
0X93956A33,j15i02_chainaconcretefloor,0x00000034,0XFFC9BDD3,sj15i02_concrfloorn_00_hgt,1,1,1,0,0x00001E56,J15I02.PCPACK
0X93956A33,j15i02_chainaconcretefloor,0x00000078,0XFFC9BDD3,sj15i02_concrfloorn_00_hgt,1,1,1,0,0x00001E56,J15I02.PCPACK
0X9395A83B,n05i02rn05i02room_walls1drk_l1,0x00000020,0XB34898F2,sn05i02_drkwall_00_dif,1,1,1,0,0x000014D4,N05I02.PCPACK
0X9395A83B,n05i02rn05i02room_walls1drk_l1,0x00000070,0X569BEC4C,sn05i02_intwall_00_hgt,1,1,1,0,0x0000133C,N05I02.PCPACK
0X9395A83D,n05i02rn05i02room_walls1drk_l3,0x00000020,0XB34898F2,sn05i02_drkwall_00_dif,1,1,1,0,0x000014D4,N05I02.PCPACK
0X9395A83D,n05i02rn05i02room_walls1drk_l3,0x00000070,0X569BEC4C,sn05i02_intwall_00_hgt,1,1,1,0,0x0000133C,N05I02.PCPACK
0X9395A83E,n05i02rn05i02room_walls1drk_l4,0x00000020,0XB34898F2,sn05i02_drkwall_00_dif,1,1,1,0,0x000014D4,N05I02.PCPACK
0X9395A83E,n05i02rn05i02room_walls1drk_l4,0x00000070,0X569BEC4C,sn05i02_intwall_00_hgt,1,1,1,0,0x0000133C,N05I02.PCPACK
0X9395A964,n05i02rn05i02room_walls1drk_u1,0x00000020,0XB34898F2,sn05i02_drkwall_00_dif,1,1,1,0,0x000014D4,N05I02.PCPACK
0X9395A964,n05i02rn05i02room_walls1drk_u1,0x00000070,0X569BEC4C,sn05i02_intwall_00_hgt,1,1,1,0,0x0000133C,N05I02.PCPACK
0X9398701F,me3i01_pillarbaseme3i01_pillarbase_met,0x00000020,0X03DB2138,me3_s_darkrust_dif,1,1,1,0,0x00000D79,MEGACITY_STRIP_ME3.PCPACK
0X9398701F,me3i01_pillarbaseme3i01_pillarbase_met,0x00000028,0XE305880B,me3_s_metal_hgt,1,1,1,0,0x00001241,MEGACITY_STRIP_ME3.PCPACK
0X9398701F,me3i01_pillarbaseme3i01_pillarbase_met,0x00000030,0XE305B26C,me3_s_metal_rfl,1,1,1,0,0x00001252,MEGACITY_STRIP_ME3.PCPACK
0X9398701F,me3i01_pillarbaseme3i01_pillarbase_met,0x00000074,0X95122A67,me3_s_env_env,1,1,1,0,0x00000FFF,MEGACITY_STRIP_ME3.PCPACK
0X939A4C6C,hai02_gilder_oldhai02_gilder_old_black,0x00000028,0X3722336A,hai02_plastic_spe,1,1,1,0,0x000014D0,MEGACITY_STRIP_HA.PCPACK
0X939A4C6C,hai02_gilder_oldhai02_gilder_old_black,0x00000074,0XDDD8B87C,hai02_env,1,1,1,0,0x00001A42,MEGACITY_STRIP_HA.PCPACK
0X939B7FB4,ma5_ent_chinookma5_chinook_nose,0x00000020,0XB337BA20,ma5_chinook_02_dif,4,4,1,0,0x00001BD2|0x00001E36|0x000026D2|0x000030CB,GANG_PAN_ASIAN_05.PCPACK|STORY_MAD_BOMBER_1_STUFF.PCPACK|STORY_MAD_BOMBER_4.PCPACK|STORY_MAD_BOMBER_5.PCPACK
0X939B7FB4,ma5_ent_chinookma5_chinook_nose,0x00000028,0X1A3755D8,ma5_chinook_02_spec,4,4,1,0,0x00001495|0x00001A6D|0x00001FEA|0x00002917,GANG_PAN_ASIAN_05.PCPACK|STORY_MAD_BOMBER_1_STUFF.PCPACK|STORY_MAD_BOMBER_4.PCPACK|STORY_MAD_BOMBER_5.PCPACK
0X939B7FB4,ma5_ent_chinookma5_chinook_nose,0x00000070,0XB337CAF0,ma5_chinook_02_hgt,4,4,1,0,0x00001BE3|0x00001E47|0x000026E3|0x000030DC,GANG_PAN_ASIAN_05.PCPACK|STORY_MAD_BOMBER_1_STUFF.PCPACK|STORY_MAD_BOMBER_4.PCPACK|STORY_MAD_BOMBER_5.PCPACK
0X939EB053,ma5_ent_chinookma5_chinook_tire,0x00000020,0XD7AD0172,ma5_chinook_tire_dif,4,4,1,0,0x00001D6A|0x00001F35|0x0000287B|0x00003263,GANG_PAN_ASIAN_05.PCPACK|STORY_MAD_BOMBER_1_STUFF.PCPACK|STORY_MAD_BOMBER_4.PCPACK|STORY_MAD_BOMBER_5.PCPACK
0X939EB053,ma5_ent_chinookma5_chinook_tire,0x00000028,0XCD55876A,ma5_chinook_tire_spec,4,4,1,0,0x00001C9E|0x00001EBE|0x0000277C|0x00003131,GANG_PAN_ASIAN_05.PCPACK|STORY_MAD_BOMBER_1_STUFF.PCPACK|STORY_MAD_BOMBER_4.PCPACK|STORY_MAD_BOMBER_5.PCPACK
0X939EB053,ma5_ent_chinookma5_chinook_tire,0x00000070,0XD7AD1242,ma5_chinook_tire_hgt,4,4,1,0,0x00001D7B|0x00001F46|0x0000288C|0x00003274,GANG_PAN_ASIAN_05.PCPACK|STORY_MAD_BOMBER_1_STUFF.PCPACK|STORY_MAD_BOMBER_4.PCPACK|STORY_MAD_BOMBER_5.PCPACK
0X939F83AF,k03serk03se_grungecon_ch,0x00000028,0X7F67331F,k03se_grunge_dif,1,1,1,0,0x00000F3E,K03SE.PCPACK
0X939F83AF,k03serk03se_grungecon_ch,0x00000030,0XEC4C56A0,k03se_metrust_spe,1,1,1,0,0x000010D6,K03SE.PCPACK
0X939FB79C,ma5_ent_chinookma5_chinook_vent,0x00000020,0X668911AC,ma5_chinook_grat_dif,4,4,1,0,0x0000194C|0x00001C7C|0x000022A3|0x00002C8B,GANG_PAN_ASIAN_05.PCPACK|STORY_MAD_BOMBER_1_STUFF.PCPACK|STORY_MAD_BOMBER_4.PCPACK|STORY_MAD_BOMBER_5.PCPACK
0X939FB79C,ma5_ent_chinookma5_chinook_vent,0x00000028,0XF45B8453,ma5_chinook_vent_spec,4,4,1,0,0x00001E69|0x00002034|0x00002A35|0x00003472,GANG_PAN_ASIAN_05.PCPACK|STORY_MAD_BOMBER_1_STUFF.PCPACK|STORY_MAD_BOMBER_4.PCPACK|STORY_MAD_BOMBER_5.PCPACK
0X93AB5B1B,mb3i03rmb3i02_gentop_conc,0x0000003C,0X97DED3F8,mb3i03_light_wall_ems,1,1,1,0,0x0000197A,MB3I03.PCPACK
0X93ACC212,p20serp20se_station_grating,0x00000028,0X98760587,p20se_grating_dif,1,1,1,0,0x000013C0,P20SE.PCPACK
0X93ACC212,p20serp20se_station_grating,0x00000030,0X7F7C22D2,p20se_floor_spe,1,1,1,0,0x00001327,P20SE.PCPACK
0X93ACC212,p20serp20se_station_grating,0x00000038,0X6E42B692,p20se_urnal_spe,1,1,1,0,0x000012E3,P20SE.PCPACK
0X93ACC212,p20serp20se_station_grating,0x00000078,0X98761657,p20se_grating_hgt,1,1,1,0,0x000013D1,P20SE.PCPACK
0X93ACC212,p20serp20se_station_grating,0x0000007C,0X9DD32812,p20se_env,1,1,1,0,0x000013E2,P20SE.PCPACK
0X93ADE211,n16i01rfloor_carpet,0x00000028,0X760C542F,n16i01_carpet_dif,1,1,1,0,0x00000F77,N16I01.PCPACK
0X93ADE211,n16i01rfloor_carpet,0x0000007C,0X40030F7A,n16i01_enviro01_env,1,1,1,0,0x00000F11,N16I01.PCPACK
0X93B2E0A1,m08se_wirestraightm08se_wirestraight_tube,0x00000028,0X8870AACC,m08se_pipe_dif,1,1,1,0,0x00000E40,M08SE.PCPACK
0X93B2E0A1,m08se_wirestraightm08se_wirestraight_tube,0x00000030,0XFB440D23,m08se_lw_pipe_spe,1,1,1,0,0x0000101C,M08SE.PCPACK
0X93B2E0A1,m08se_wirestraightm08se_wirestraight_tube,0x00000038,0X04219914,m08se_rustmetal_spe,1,1,1,0,0x00000C86,M08SE.PCPACK
0X93B2E0A1,m08se_wirestraightm08se_wirestraight_tube,0x0000007C,0XCFAC1155,m08se_env,1,1,1,0,0x00000F83,M08SE.PCPACK
0X93B9708B,mc2i14_bot_basemc2i14_cordss,0x00000028,0X722D48D6,mc2_s_hose_aaa_dif,1,1,1,0,0x0000193B,STORY_SCORPION_2.PCPACK
0X93B9708B,mc2i14_bot_basemc2i14_cordss,0x00000030,0XF1B73F9C,mc2_s_mtlgen_hgt,1,1,1,0,0x00001C27,STORY_SCORPION_2.PCPACK
0X93B9708B,mc2i14_bot_basemc2i14_cordss,0x00000034,0X722D898B,mc2_s_hose_aaa_spe,1,1,1,0,0x0000194C,STORY_SCORPION_2.PCPACK
0X93B9708B,mc2i14_bot_basemc2i14_cordss,0x00000078,0X722D898B,mc2_s_hose_aaa_spe,1,1,1,0,0x0000194C,STORY_SCORPION_2.PCPACK
0X93BEAE92,k19i05rk19i05_ceiling,0x00000070,0X87D73E78,k19i05_wal_brick_normal,1,1,1,0,0x00000A73,K19I05.PCPACK
0X93BF23FE,ma4_s_grate_stair_ma4_s_grate_stair_rfrtr,0x00000020,0XBAFFA867,ma4_s_corrmetroof_1_dif,1,1,1,0,0x00004DC7,MEGACITY_STRIP_MA4.PCPACK
0X93BF23FE,ma4_s_grate_stair_ma4_s_grate_stair_rfrtr,0x00000028,0XBAFFA867,ma4_s_corrmetroof_1_dif,1,1,1,0,0x00004DC7,MEGACITY_STRIP_MA4.PCPACK
0X93BF23FE,ma4_s_grate_stair_ma4_s_grate_stair_rfrtr,0x00000070,0XBAFFA867,ma4_s_corrmetroof_1_dif,1,1,1,0,0x00004DC7,MEGACITY_STRIP_MA4.PCPACK
0X93CCE069,h16i02_pewapewa_woddetailz,0x00000020,0XF922DF78,h16i02_wooddetail01_dif,1,1,1,0,0x0000123A,H16I02.PCPACK
0X93CCE069,h16i02_pewapewa_woddetailz,0x00000074,0X868BAE13,h16i02_envromap_dif,1,1,1,0,0x0000117F,H16I02.PCPACK
0X93CE1605,mc3_ent_jaramc3_ent_jara_glass,0x00000028,0XF483650F,temp_glass,1,1,1,0,0x000020CC,MEGACITY_STRIP_MC3.PCPACK
0X93CE1605,mc3_ent_jaramc3_ent_jara_glass,0x00000030,0XAA2B2F59,mc3_s_smudgey_spe,1,1,1,0,0x00001D7A,MEGACITY_STRIP_MC3.PCPACK
0X93CE1605,mc3_ent_jaramc3_ent_jara_glass,0x00000078,0X9B504570,mc3_s_glass_hgt,1,1,1,0,0x00001CF2,MEGACITY_STRIP_MC3.PCPACK
0X93CE1605,mc3_ent_jaramc3_ent_jara_glass,0x0000007C,0XCFFA1B21,mc03_placeholder5x5_aaa_env,1,1,1,0,0x00001F78,MEGACITY_STRIP_MC3.PCPACK
0X93CEE5E7,j05i01rj05i01_ceilingbeams01,0x00000030,0X8E2A0C70,j05i01_wall01_spe,1,1,1,0,0x00000D3A,J05I01.PCPACK
